"TMF_ID","FW_ID","PFAS_ID","Sample_type","Biomass_conversion","Regression_type","Conc_determ_method","Undetected_strategy_LOD","Undetected_strategy_LOQ","TMF_formula","TMF","TMF_lower_95CI","TMF_upper_95CI","TMF_se","TMS","TMS_lower_95CI","TMS_upper_95CI","TMS_se","TMS_calculated","TMS_se_calculated","n_samples","n_obs","tau.rho","intercept","pvalue","pvalue_adj","r","z_value","ln_TMF","ln_TMF_se","Study_ID","Ecosystem","Location","Latitude","Longitude","Latitude_DD","Longitude_DD","Species_composition","n_species","Species_highest_TL","Species_cn_highest_TL","Taxa_highest_TL","TL_calculation_method","TL_values","Breathing_type_fw","Breathing_type","TL_highest","TL_lowest","fw_length","Author_year","Note","Rd_ext","Rd_ext_done","Lm_done","Title","DOI","Journal","Study_design","TEF","TEF_unit_of_measurement","TL_calculation_baseline","IFF","Linear_regression_formula","Aggregation","Regression_variable","year_publication","Synonym","Compound_full_name","Molecular_formula","ccl","Chain_length","Class","CASRN"
"TMF_415","FW_054","PFDoDA","specific tissues and whole-organisms","no","Linear regression","wet weight concentrations (ww)","the limit value divided by two",NA,"10^slope",2.28559880337543,NA,NA,1.15345325782109,0.359,NA,NA,0.062,NA,NA,"106","",NA,NA,NA,NA,NA,NA,0.826628048384862,0.504661297563528,"S_027","marine","East Asia","38.8495° N","119.7889° E",38.8495,"119.7889°","fish and other species",21,"Hexagrammos otakii ","Greenling","Fish","from biological enrichment or fractionation of the stable isotopes of N (i.e., δ15N) using enrichment factors","2.9, 3.1, 3.0, 3.2, 3.1, 3.4, 3, 3.4, 2.9, 3, 3.2, 3, 3, 3.1, 2.9, 2.8, 2.7, 3, 2.7, 2.7, 2.7, 2.3, 2.4, 2.2, 2.6, 3.1, 3.6, 3.1, 2.5, 2.9, 2.8, 2.9, 2.7, 2.7, 2.6, 2.2, 1.5, 2.2, 1.6, 3, 2.7, 2.9, 3, 1.3, 1.7, 2.1, 2, 2.1, 2.1, 2.3, 2.5, 2.5, 2.4, 1.9, 1.9, 1.8, 1.8, 2.3, 2.1, 2.3, 2.4, 1.9, 1.9, 1.7, 1.7, 2.3, 2.2, 2.3, 2.2, 2.3, 1.9, 1.8, 2.1, 2, 2, 1.8, 1.8, 2.3, 2.1, 1.9, 2.8, 2.5, 1.3, 1.5, 1.5, 1.5, 2.7, 1.9, 1.4, 2.5, 2, 1.9, 1.7, 2.4, 2, 1.9, 2.1, 2.1, 1.9, 2.1, 1.5, 1.1, 1.2, 1.4, 1.8, 1.5","not water-breathing only",NA,3.6,1.1,2.5,"Liu_2017","It provides slope and standard error.","No",NA,NA,"Chlorinated polyfluoroalkyl ether sulfonic acids in marine organisms from Bohai Sea, China: occurrence, temporal variations, and trophic transfer behavior","10.1021/acs.est.6b06593","Environmental Science & Technology","Observational. Field study.","3.8","‰","2","No","log[PFAS] = TL(slope) + intercept","No","TL",2017,"PFDoA","Perfluorododecanoic acid","C12F25COOH",12,"long","PFCA","307-55-1"
"TMF_416","FW_054","PFTrDA","specific tissues and whole-organisms","no","Linear regression","wet weight concentrations (ww)","the limit value divided by two",NA,"10^slope",4.19758983991008,NA,NA,1.19398810446427,0.623,NA,NA,0.077,NA,NA,"106","",NA,NA,NA,NA,NA,NA,1.43451051293529,0.284446110744792,"S_027","marine","East Asia","38.8495° N","119.7889° E",38.8495,"119.7889°","fish and other species",21,"Hexagrammos otakii ","Greenling","Fish","from biological enrichment or fractionation of the stable isotopes of N (i.e., δ15N) using enrichment factors","2.9, 3.1, 3.0, 3.2, 3.1, 3.4, 3, 3.4, 2.9, 3, 3.2, 3, 3, 3.1, 2.9, 2.8, 2.7, 3, 2.7, 2.7, 2.7, 2.3, 2.4, 2.2, 2.6, 3.1, 3.6, 3.1, 2.5, 2.9, 2.8, 2.9, 2.7, 2.7, 2.6, 2.2, 1.5, 2.2, 1.6, 3, 2.7, 2.9, 3, 1.3, 1.7, 2.1, 2, 2.1, 2.1, 2.3, 2.5, 2.5, 2.4, 1.9, 1.9, 1.8, 1.8, 2.3, 2.1, 2.3, 2.4, 1.9, 1.9, 1.7, 1.7, 2.3, 2.2, 2.3, 2.2, 2.3, 1.9, 1.8, 2.1, 2, 2, 1.8, 1.8, 2.3, 2.1, 1.9, 2.8, 2.5, 1.3, 1.5, 1.5, 1.5, 2.7, 1.9, 1.4, 2.5, 2, 1.9, 1.7, 2.4, 2, 1.9, 2.1, 2.1, 1.9, 2.1, 1.5, 1.1, 1.2, 1.4, 1.8, 1.5","not water-breathing only",NA,3.6,1.1,2.5,"Liu_2017","It provides slope and standard error.","No",NA,NA,"Chlorinated polyfluoroalkyl ether sulfonic acids in marine organisms from Bohai Sea, China: occurrence, temporal variations, and trophic transfer behavior","10.1021/acs.est.6b06593","Environmental Science & Technology","Observational. Field study.","3.8","‰","2","No","log[PFAS] = TL(slope) + intercept","No","TL",2017,"PFTriA","Perfluorotridecanoic Acid","C13F25COOH",13,"long","PFCA","72629-94-8"
"TMF_417","FW_055","PFBA","specific tissues and whole-organisms","no","Linear regression","dry weight concentrations (dw)","the limit value divided by two",NA,"e^slope",5.11,2.85,9.16,3.21938775510204,1.63119940421561,NA,NA,NA,NA,NA,"36","",NA,NA,NA,NA,NA,NA,1.63119940421561,0.630017173209793,"S_028","terrestrial","West Asia","30°46′ N","90°59′ E",30.7667,"90.9833°","no fish",3,"Buteo hemilasius","Ppland buzzard","Bird","from biological enrichment or fractionation of the stable isotopes of N (i.e., δ15N) using enrichment factors","1.00±0.18, 2.07±0.12, 2.84± 0.13","not water-breathing only","Air breathing",2.84,1,1.84,"Huang_2022","It provides slope and CIs values. We calculated the slope's standard error from CIs.","No",NA,NA,"Trophic magnification of short-chain per-and polyfluoroalkyl substances in a terrestrial food chain from the Tibetan Plateau","10.1021/acs.estlett.1c01009","Environmental Science & Technology","Observational. Field study.","3.4","‰","1","No","ln[PFAS] = TL(slope) + intercept","No","TL",2022,NA,"Perfluorobutanoic acid","C3F7CO2H",4,"short","PFCA","375-22-4"
"TMF_418","FW_055","PFDA","specific tissues and whole-organisms","no","Linear regression","dry weight concentrations (dw)","the limit value divided by two",NA,"e^slope",4.65,3.3,6.55,1.65816326530612,1.53686721959926,NA,NA,NA,NA,NA,"36","",NA,NA,NA,NA,NA,NA,1.53686721959926,0.356594250603467,"S_028","terrestrial","West Asia","30°46′ N","90°59′ E",30.7667,"90.9833°","no fish",3,"Buteo hemilasius","Ppland buzzard","Bird","from biological enrichment or fractionation of the stable isotopes of N (i.e., δ15N) using enrichment factors","1.00±0.18, 2.07±0.12, 2.84± 0.13","not water-breathing only","Air breathing",2.84,1,1.84,"Huang_2022","It provides slope and CIs values. We calculated the slope's standard error from CIs.","No",NA,NA,"Trophic magnification of short-chain per-and polyfluoroalkyl substances in a terrestrial food chain from the Tibetan Plateau","10.1021/acs.estlett.1c01009","Environmental Science & Technology","Observational. Field study.","3.4","‰","1","No","ln[PFAS] = TL(slope) + intercept","No","TL",2022,NA,"Perfluorodecanoic acid","C10F19COOH",10,"long","PFCA","335-76-2"
"TMF_419","FW_055","PFUnDA","specific tissues and whole-organisms","no","Linear regression","dry weight concentrations (dw)","the limit value divided by two",NA,"e^slope",4.37,2.9,6.61,1.89285714285714,1.4747630091075,NA,NA,NA,NA,NA,"36","",NA,NA,NA,NA,NA,NA,1.4747630091075,0.43314808761033,"S_028","terrestrial","West Asia","30°46′ N","90°59′ E",30.7667,"90.9833°","no fish",3,"Buteo hemilasius","Ppland buzzard","Bird","from biological enrichment or fractionation of the stable isotopes of N (i.e., δ15N) using enrichment factors","1.00±0.18, 2.07±0.12, 2.84± 0.13","not water-breathing only","Air breathing",2.84,1,1.84,"Huang_2022","It provides slope and CIs values. We calculated the slope's standard error from CIs.","No",NA,NA,"Trophic magnification of short-chain per-and polyfluoroalkyl substances in a terrestrial food chain from the Tibetan Plateau","10.1021/acs.estlett.1c01009","Environmental Science & Technology","Observational. Field study.","3.4","‰","1","No","ln[PFAS] = TL(slope) + intercept","No","TL",2022,"PFUnA","Perfluoroundecanoic acid","C11F21COOH",11,"long","PFCA","2058-94-8"
"TMF_420","FW_055","PFDoDA","specific tissues and whole-organisms","no","Linear regression","dry weight concentrations (dw)","the limit value divided by two",NA,"e^slope",1.84,1.24,2.72,0.755102040816327,0.609765571620894,NA,NA,NA,NA,NA,"36","",NA,NA,NA,NA,NA,NA,0.609765571620894,0.410381543921917,"S_028","terrestrial","West Asia","30°46′ N","90°59′ E",30.7667,"90.9833°","no fish",3,"Buteo hemilasius","Ppland buzzard","Bird","from biological enrichment or fractionation of the stable isotopes of N (i.e., δ15N) using enrichment factors","1.00±0.18, 2.07±0.12, 2.84± 0.13","not water-breathing only","Air breathing",2.84,1,1.84,"Huang_2022","It provides slope and CIs values. We calculated the slope's standard error from CIs.","No",NA,NA,"Trophic magnification of short-chain per-and polyfluoroalkyl substances in a terrestrial food chain from the Tibetan Plateau","10.1021/acs.estlett.1c01009","Environmental Science & Technology","Observational. Field study.","3.4","‰","1","No","ln[PFAS] = TL(slope) + intercept","No","TL",2022,"PFDoA","Perfluorododecanoic acid","C12F25COOH",12,"long","PFCA","307-55-1"
"TMF_421","FW_055","PFBS","specific tissues and whole-organisms","no","Linear regression","dry weight concentrations (dw)","the limit value divided by two",NA,"e^slope",5.96,3.3,9.61,3.21938775510204,1.78507048107726,NA,NA,NA,NA,NA,"36","",NA,NA,NA,NA,NA,NA,1.78507048107726,0.540165730721819,"S_028","terrestrial","West Asia","30°46′ N","90°59′ E",30.7667,"90.9833°","no fish",3,"Buteo hemilasius","Ppland buzzard","Bird","from biological enrichment or fractionation of the stable isotopes of N (i.e., δ15N) using enrichment factors","1.00±0.18, 2.07±0.12, 2.84± 0.13","not water-breathing only","Air breathing",2.84,1,1.84,"Huang_2022","It provides slope and CIs values. We calculated the slope's standard error from CIs.","No",NA,NA,"Trophic magnification of short-chain per-and polyfluoroalkyl substances in a terrestrial food chain from the Tibetan Plateau","10.1021/acs.estlett.1c01009","Environmental Science & Technology","Observational. Field study.","3.4","‰","1","No","ln[PFAS] = TL(slope) + intercept","No","TL",2022,NA,"Perfluorobutanesulfonic acid","C4F9SO3H",4,"short","PFSA","375-73-5"
"TMF_422","FW_055","PFHxS","specific tissues and whole-organisms","no","Linear regression","dry weight concentrations (dw)","the limit value divided by two",NA,"e^slope",2.43,1.79,3.29,0.76530612244898,0.887891257352457,NA,NA,NA,NA,NA,"36","",NA,NA,NA,NA,NA,NA,0.887891257352457,0.314940791131267,"S_028","terrestrial","West Asia","30°46′ N","90°59′ E",30.7667,"90.9833°","no fish",3,"Buteo hemilasius","Ppland buzzard","Bird","from biological enrichment or fractionation of the stable isotopes of N (i.e., δ15N) using enrichment factors","1.00±0.18, 2.07±0.12, 2.84± 0.13","not water-breathing only","Air breathing",2.84,1,1.84,"Huang_2022","It provides slope and CIs values. We calculated the slope's standard error from CIs.","No",NA,NA,"Trophic magnification of short-chain per-and polyfluoroalkyl substances in a terrestrial food chain from the Tibetan Plateau","10.1021/acs.estlett.1c01009","Environmental Science & Technology","Observational. Field study.","3.4","‰","1","No","ln[PFAS] = TL(slope) + intercept","No","TL",2022,NA,"Perfluorohexanesulphonic acid","C6F13SO3H",6,"long","PFSA","355-46-4"
"TMF_423","FW_055","PFOS","specific tissues and whole-organisms","no","Linear regression","dry weight concentrations (dw)","the limit value divided by two",NA,"e^slope",5.75,3.74,8.83,2.5969387755102,1.74919985480926,NA,NA,NA,NA,NA,"36","",NA,NA,NA,NA,NA,NA,1.74919985480926,0.451641526175688,"S_028","terrestrial","West Asia","30°46′ N","90°59′ E",30.7667,"90.9833°","no fish",3,"Buteo hemilasius","Ppland buzzard","Bird","from biological enrichment or fractionation of the stable isotopes of N (i.e., δ15N) using enrichment factors","1.00±0.18, 2.07±0.12, 2.84± 0.13","not water-breathing only","Air breathing",2.84,1,1.84,"Huang_2022","It provides slope and CIs values. We calculated the slope's standard error from CIs.","No",NA,NA,"Trophic magnification of short-chain per-and polyfluoroalkyl substances in a terrestrial food chain from the Tibetan Plateau","10.1021/acs.estlett.1c01009","Environmental Science & Technology","Observational. Field study.","3.4","‰","1","No","ln[PFAS] = TL(slope) + intercept","No","TL",2022,NA,"Perfluorooctanesulfonic acid","C8F17SO3H",8,"long","PFSA",NA
"TMF_424","FW_056","PFOA","whole-organisms only","yes","Linear regression","wet weight concentrations (ww)","the limit value divided by two",NA,"e^slope",1.32,-1.39,1.26,1.35204081632653,0.28,NA,NA,0.120360330939518,NA,NA,"27","",NA,NA,"0.02",0.02,NA,2.32634787404084,0.27763173659828,1.02427334570192,"S_029","terrestrial","North America","69°00' N","139°22' W",69,"-139.3667°","no fish",6,"Canis lupus","Wolf","Mammal","from biological enrichment or fractionation of the stable isotopes of N (i.e., δ15N) using enrichment factors","3.53±0.07, 2.90±0.12, 1±0.08","not water-breathing only","Air breathing",3.53,1,2.53,"Müller_2011","It provides slope and CIs values. We calculated the slope's standard error from CIs.","No",NA,NA,"Biomagnification of perfluorinated compounds in a remote terrestrial food chain: lichen–caribou–wolf","10.1021/es201353v","Environmental Science & Technology","Observational. Field study.","3.8","‰","1","No","ln[PFAS] = TL(slope) + intercept","No","TL",2011,NA,"Perfluorooctanoic acid","C8F17COOH",8,"long","PFCA","335-67-1"
"TMF_425","FW_056","PFNA","whole-organisms only","yes","Linear regression","wet weight concentrations (ww)","the limit value divided by two",NA,"e^slope",2.68,-2.87,2.5,2.73979591836735,0.98,NA,NA,0.251889694064904,NA,NA,"27","",NA,NA,"<0.0001",1e-04,NA,3.89059188641312,0.985816794522765,1.02231190983856,"S_029","terrestrial","North America","69°00' N","139°22' W",69,"-139.3667°","no fish",6,"Canis lupus","Wolf","Mammal","from biological enrichment or fractionation of the stable isotopes of N (i.e., δ15N) using enrichment factors","3.53±0.07, 2.90±0.12, 1±0.08","not water-breathing only","Air breathing",3.53,1,2.53,"Müller_2011","It provides slope and CIs values. We calculated the slope's standard error from CIs.","No",NA,NA,"Biomagnification of perfluorinated compounds in a remote terrestrial food chain: lichen–caribou–wolf","10.1021/es201353v","Environmental Science & Technology","Observational. Field study.","3.8","‰","1","No","ln[PFAS] = TL(slope) + intercept","No","TL",2011,NA,"Perfluorononanoic acid","C9F17COOH",9,"long","PFCA","375-95-1"
"TMF_426","FW_056","PFDA","whole-organisms only","yes","Linear regression","wet weight concentrations (ww)","the limit value divided by two",NA,"e^slope",2.61,-2.75,2.47,2.66326530612245,0.96,NA,NA,0.24674908806358,NA,NA,"27","",NA,NA,"<0.0001",1e-04,NA,3.89059188641312,0.959350221334602,1.02040816326531,"S_029","terrestrial","North America","69°00' N","139°22' W",69,"-139.3667°","no fish",6,"Canis lupus","Wolf","Mammal","from biological enrichment or fractionation of the stable isotopes of N (i.e., δ15N) using enrichment factors","3.53±0.07, 2.90±0.12, 1±0.08","not water-breathing only","Air breathing",3.53,1,2.53,"Müller_2011","It provides slope and CIs values. We calculated the slope's standard error from CIs.","No",NA,NA,"Biomagnification of perfluorinated compounds in a remote terrestrial food chain: lichen–caribou–wolf","10.1021/es201353v","Environmental Science & Technology","Observational. Field study.","3.8","‰","1","No","ln[PFAS] = TL(slope) + intercept","No","TL",2011,NA,"Perfluorodecanoic acid","C10F19COOH",10,"long","PFCA","335-76-2"
"TMF_427","FW_056","PFUnDA","whole-organisms only","yes","Linear regression","wet weight concentrations (ww)","the limit value divided by two",NA,"e^slope",2.54,-2.7,2.4,2.60204081632653,0.93,NA,NA,0.239038179061593,NA,NA,"27","",NA,NA,"<0.0001",1e-04,NA,3.89059188641312,0.932164081030445,1.02442551823879,"S_029","terrestrial","North America","69°00' N","139°22' W",69,"-139.3667°","no fish",6,"Canis lupus","Wolf","Mammal","from biological enrichment or fractionation of the stable isotopes of N (i.e., δ15N) using enrichment factors","3.53±0.07, 2.90±0.12, 1±0.08","not water-breathing only","Air breathing",3.53,1,2.53,"Müller_2011","It provides slope and CIs values. We calculated the slope's standard error from CIs.","No",NA,NA,"Biomagnification of perfluorinated compounds in a remote terrestrial food chain: lichen–caribou–wolf","10.1021/es201353v","Environmental Science & Technology","Observational. Field study.","3.8","‰","1","No","ln[PFAS] = TL(slope) + intercept","No","TL",2011,"PFUnA","Perfluoroundecanoic acid","C11F21COOH",11,"long","PFCA","2058-94-8"
"TMF_428","FW_056","PFDoDA","whole-organisms only","yes","Linear regression","wet weight concentrations (ww)","the limit value divided by two",NA,"e^slope",1.41,-1.46,1.36,1.43877551020408,0.34,NA,NA,0.0873903020225179,NA,NA,"27","",NA,NA,"<0.0001",1e-04,NA,3.89059188641312,0.343589704390077,1.02040816326531,"S_029","terrestrial","North America","69°00' N","139°22' W",69,"-139.3667°","no fish",6,"Canis lupus","Wolf","Mammal","from biological enrichment or fractionation of the stable isotopes of N (i.e., δ15N) using enrichment factors","3.53±0.07, 2.90±0.12, 1±0.08","not water-breathing only","Air breathing",3.53,1,2.53,"Müller_2011","It provides slope and CIs values. We calculated the slope's standard error from CIs.","No",NA,NA,"Biomagnification of perfluorinated compounds in a remote terrestrial food chain: lichen–caribou–wolf","10.1021/es201353v","Environmental Science & Technology","Observational. Field study.","3.8","‰","1","No","ln[PFAS] = TL(slope) + intercept","No","TL",2011,"PFDoA","Perfluorododecanoic acid","C12F25COOH",12,"long","PFCA","307-55-1"
"TMF_429","FW_056","PFTrDA","whole-organisms only","yes","Linear regression","wet weight concentrations (ww)","the limit value divided by two",NA,"e^slope",1.43,-1.49,1.37,1.45918367346939,0.35,NA,NA,0.106365949454332,NA,NA,"27","",NA,NA,"<0.001",0.001,NA,3.29052673149193,0.357674444271816,1.02040816326531,"S_029","terrestrial","North America","69°00' N","139°22' W",69,"-139.3667°","no fish",6,"Canis lupus","Wolf","Mammal","from biological enrichment or fractionation of the stable isotopes of N (i.e., δ15N) using enrichment factors","3.53±0.07, 2.90±0.12, 1±0.08","not water-breathing only","Air breathing",3.53,1,2.53,"Müller_2011","It provides slope and CIs values. We calculated the slope's standard error from CIs.","No",NA,NA,"Biomagnification of perfluorinated compounds in a remote terrestrial food chain: lichen–caribou–wolf","10.1021/es201353v","Environmental Science & Technology","Observational. Field study.","3.8","‰","1","No","ln[PFAS] = TL(slope) + intercept","No","TL",2011,"PFTriA","Perfluorotridecanoic Acid","C13F25COOH",13,"long","PFCA","72629-94-8"
"TMF_430","FW_056","PFOS","whole-organisms only","yes","Linear regression","wet weight concentrations (ww)","the limit value divided by two",NA,"e^slope",2.65,-2.77,2.53,2.70408163265306,0.97,NA,NA,0.249319391064242,NA,NA,"27","",NA,NA,"<0.0001",1e-04,NA,3.89059188641312,0.974559639998131,1.02040816326531,"S_029","terrestrial","North America","69°00' N","139°22' W",69,"-139.3667°","no fish",6,"Canis lupus","Wolf","Mammal","from biological enrichment or fractionation of the stable isotopes of N (i.e., δ15N) using enrichment factors","3.53±0.07, 2.90±0.12, 1±0.08","not water-breathing only","Air breathing",3.53,1,2.53,"Müller_2011","It provides slope and CIs values. We calculated the slope's standard error from CIs.","No",NA,NA,"Biomagnification of perfluorinated compounds in a remote terrestrial food chain: lichen–caribou–wolf","10.1021/es201353v","Environmental Science & Technology","Observational. Field study.","3.8","‰","1","No","ln[PFAS] = TL(slope) + intercept","No","TL",2011,NA,"Perfluorooctanesulfonic acid","C8F17SO3H",8,"long","PFSA",NA
"TMF_431","FW_056","PFOA","specific tissues and whole-organisms","no","Linear regression","wet weight concentrations (ww)","the limit value divided by two",NA,"e^slope",2.37,-2.5,2.24,2.41836734693878,0.86288995514704,NA,NA,NA,NA,NA,"27","",NA,NA,NA,NA,NA,NA,0.86288995514704,1.02040816326531,"S_029","terrestrial","North America","69°00' N","139°22' W",69,"-139.3667°","no fish",6,"Canis lupus","Wolf","Mammal","from biological enrichment or fractionation of the stable isotopes of N (i.e., δ15N) using enrichment factors","3.53±0.07, 2.90±0.12, 1±0.08","not water-breathing only","Air breathing",3.53,1,2.53,"Müller_2011","It provides slope and CIs values. We calculated the slope's standard error from CIs.","No",NA,NA,"Biomagnification of perfluorinated compounds in a remote terrestrial food chain: lichen–caribou–wolf","10.1021/es201353v","Environmental Science & Technology","Observational. Field study.","3.8","‰","1","No","ln[PFAS] = TL(slope) + intercept","No","TL",2011,NA,"Perfluorooctanoic acid","C8F17COOH",8,"long","PFCA","335-67-1"
"TMF_432","FW_056","PFNA","specific tissues and whole-organisms","no","Linear regression","wet weight concentrations (ww)","the limit value divided by two",NA,"e^slope",6.67,-7.15,6.21,6.81632653061224,1.89761985992753,NA,NA,NA,NA,NA,"27","",NA,NA,NA,NA,NA,NA,1.89761985992753,1.02193801058654,"S_029","terrestrial","North America","69°00' N","139°22' W",69,"-139.3667°","no fish",6,"Canis lupus","Wolf","Mammal","from biological enrichment or fractionation of the stable isotopes of N (i.e., δ15N) using enrichment factors","3.53±0.07, 2.90±0.12, 1±0.08","not water-breathing only","Air breathing",3.53,1,2.53,"Müller_2011","It provides slope and CIs values. We calculated the slope's standard error from CIs.","No",NA,NA,"Biomagnification of perfluorinated compounds in a remote terrestrial food chain: lichen–caribou–wolf","10.1021/es201353v","Environmental Science & Technology","Observational. Field study.","3.8","‰","1","No","ln[PFAS] = TL(slope) + intercept","No","TL",2011,NA,"Perfluorononanoic acid","C9F17COOH",9,"long","PFCA","375-95-1"
"TMF_433","FW_056","PFDA","specific tissues and whole-organisms","no","Linear regression","wet weight concentrations (ww)","the limit value divided by two",NA,"e^slope",7.08,-7.55,6.64,7.23979591836735,1.95727390770563,NA,NA,NA,NA,NA,"27","",NA,NA,NA,NA,NA,NA,1.95727390770563,1.02257004496714,"S_029","terrestrial","North America","69°00' N","139°22' W",69,"-139.3667°","no fish",6,"Canis lupus","Wolf","Mammal","from biological enrichment or fractionation of the stable isotopes of N (i.e., δ15N) using enrichment factors","3.53±0.07, 2.90±0.12, 1±0.08","not water-breathing only","Air breathing",3.53,1,2.53,"Müller_2011","It provides slope and CIs values. We calculated the slope's standard error from CIs.","No",NA,NA,"Biomagnification of perfluorinated compounds in a remote terrestrial food chain: lichen–caribou–wolf","10.1021/es201353v","Environmental Science & Technology","Observational. Field study.","3.8","‰","1","No","ln[PFAS] = TL(slope) + intercept","No","TL",2011,NA,"Perfluorodecanoic acid","C10F19COOH",10,"long","PFCA","335-76-2"
"TMF_434","FW_056","PFUnDA","specific tissues and whole-organisms","no","Linear regression","wet weight concentrations (ww)","the limit value divided by two",NA,"e^slope",6.58,-7.02,6.16,6.72448979591837,1.88403474533723,NA,NA,NA,NA,NA,"27","",NA,NA,NA,NA,NA,NA,1.88403474533723,1.0219589355499,"S_029","terrestrial","North America","69°00' N","139°22' W",69,"-139.3667°","no fish",6,"Canis lupus","Wolf","Mammal","from biological enrichment or fractionation of the stable isotopes of N (i.e., δ15N) using enrichment factors","3.53±0.07, 2.90±0.12, 1±0.08","not water-breathing only","Air breathing",3.53,1,2.53,"Müller_2011","It provides slope and CIs values. We calculated the slope's standard error from CIs.","No",NA,NA,"Biomagnification of perfluorinated compounds in a remote terrestrial food chain: lichen–caribou–wolf","10.1021/es201353v","Environmental Science & Technology","Observational. Field study.","3.8","‰","1","No","ln[PFAS] = TL(slope) + intercept","No","TL",2011,"PFUnA","Perfluoroundecanoic acid","C11F21COOH",11,"long","PFCA","2058-94-8"
"TMF_435","FW_056","PFDoDA","specific tissues and whole-organisms","no","Linear regression","wet weight concentrations (ww)","the limit value divided by two",NA,"e^slope",4.06,-3.89,3.93,3.98979591836735,1.40118297361364,NA,NA,NA,NA,NA,"27","",NA,NA,NA,NA,NA,NA,1.40118297361364,0.982708354277672,"S_029","terrestrial","North America","69°00' N","139°22' W",69,"-139.3667°","no fish",6,"Canis lupus","Wolf","Mammal","from biological enrichment or fractionation of the stable isotopes of N (i.e., δ15N) using enrichment factors","3.53±0.07, 2.90±0.12, 1±0.08","not water-breathing only","Air breathing",3.53,1,2.53,"Müller_2011","It provides slope and CIs values. We calculated the slope's standard error from CIs.","No",NA,NA,"Biomagnification of perfluorinated compounds in a remote terrestrial food chain: lichen–caribou–wolf","10.1021/es201353v","Environmental Science & Technology","Observational. Field study.","3.8","‰","1","No","ln[PFAS] = TL(slope) + intercept","No","TL",2011,"PFDoA","Perfluorododecanoic acid","C12F25COOH",12,"long","PFCA","307-55-1"
"TMF_436","FW_056","PFTrDA","specific tissues and whole-organisms","no","Linear regression","wet weight concentrations (ww)","the limit value divided by two",NA,"e^slope",3.74,-3.89,3.59,3.81632653061225,1.31908561142644,NA,NA,NA,NA,NA,"27","",NA,NA,NA,NA,NA,NA,1.31908561142644,1.02040816326531,"S_029","terrestrial","North America","69°00' N","139°22' W",69,"-139.3667°","no fish",6,"Canis lupus","Wolf","Mammal","from biological enrichment or fractionation of the stable isotopes of N (i.e., δ15N) using enrichment factors","3.53±0.07, 2.90±0.12, 1±0.08","not water-breathing only","Air breathing",3.53,1,2.53,"Müller_2011","It provides slope and CIs values. We calculated the slope's standard error from CIs.","No",NA,NA,"Biomagnification of perfluorinated compounds in a remote terrestrial food chain: lichen–caribou–wolf","10.1021/es201353v","Environmental Science & Technology","Observational. Field study.","3.8","‰","1","No","ln[PFAS] = TL(slope) + intercept","No","TL",2011,"PFTriA","Perfluorotridecanoic Acid","C13F25COOH",13,"long","PFCA","72629-94-8"
"TMF_437","FW_056","PFOS","specific tissues and whole-organisms","no","Linear regression","wet weight concentrations (ww)","the limit value divided by two",NA,"e^slope",6.7,-6.99,6.42,6.84183673469388,1.90210752639692,NA,NA,NA,NA,NA,"27","",NA,NA,NA,NA,NA,NA,1.90210752639692,1.02116966189461,"S_029","terrestrial","North America","69°00' N","139°22' W",69,"-139.3667°","no fish",6,"Canis lupus","Wolf","Mammal","from biological enrichment or fractionation of the stable isotopes of N (i.e., δ15N) using enrichment factors","3.53±0.07, 2.90±0.12, 1±0.08","not water-breathing only","Air breathing",3.53,1,2.53,"Müller_2011","It provides slope and CIs values. We calculated the slope's standard error from CIs.","No",NA,NA,"Biomagnification of perfluorinated compounds in a remote terrestrial food chain: lichen–caribou–wolf","10.1021/es201353v","Environmental Science & Technology","Observational. Field study.","3.8","‰","1","No","ln[PFAS] = TL(slope) + intercept","No","TL",2011,NA,"Perfluorooctanesulfonic acid","C8F17SO3H",8,"long","PFSA",NA
"TMF_438","FW_057","PFOA","whole-organisms only","yes","Linear regression","wet weight concentrations (ww)","the limit value divided by two",NA,"e^slope",1.1,-1.17,1.03,1.12244897959184,0.09,NA,NA,0.167026692616474,NA,NA,"37","",NA,NA,"0.59",0.59,NA,0.53883603027845,0.0953101798043249,1.02040816326531,"S_029","terrestrial","North America","69°00' N","139°22' W",69,"-139.3667°","no fish",7,"Canis lupus","Wolf","Mammal","from biological enrichment or fractionation of the stable isotopes of N (i.e., δ15N) using enrichment factors","3.53±0.07, 2.90±0.12, 2.55±0.34, 1.49±0.31","not water-breathing only","Air breathing",3.53,1.49,2.04,"Müller_2011","It provides slope and CIs values. We calculated the slope's standard error from CIs.","No",NA,NA,"Biomagnification of perfluorinated compounds in a remote terrestrial food chain: lichen–caribou–wolf","10.1021/es201353v","Environmental Science & Technology","Observational. Field study.","3.8","‰","1","No","ln[PFAS] = TL(slope) + intercept","No","TL",2011,NA,"Perfluorooctanoic acid","C8F17COOH",8,"long","PFCA","335-67-1"
