key,title,year,month,day,journal,issn,volume,issue,pages,authors,url,language,publisher,location,abstract,notes,doi,keywords,pubmed_id,pmc_id
rayyan-735665022,Distribution of perfluorooctanesulfonate (PFOS) isomers in a Norwegian arctic food web,2021,NA,NA,NA,NA,NA,NA,NA,NA,https://hdl.handle.net/11250/2978543,eng,NA,NA,"Perfluorooctanesulfonate (PFOS) is a global synthetic fluoroorganic compound and one of the most abundant per- and polyfluorinated alkylated substances (PFAS) in the arctic environment. PFAS are ubiquitously dispersed throughout the planet’s aquatic environments, soils and wildlife. Their environmental persistence, tendency to bioaccumulate and biomagnify in food webs coupled with negative health effects at elevated levels has resulted in them being commonly described as persistent organic pollutants. Although PFOS and other PFAS compounds have been subject to increasing scientific interest in the decades following their discovery, much remains unknown and uncertain in regards to their global and local transport mechanisms as well as their potential as environmental toxins. The objective of this study was to develop and validate an analytical method for the separation and determination of the individual PFOS isomers commonly found in environmental and technical samples, and attempt to quantitate them in biota samples from Svalbard, Norway. Collected samples from neighbouring levels of the food web at two different locations in the vicinity of Longyearbyen were analysed for the purpose of gaining insight into the levels of the individual PFOS-isomers, and changes happening to the isomer profile from one trophic level to the next. A new high performance liquid chromatography mass spectrometry (HPLC-MS/MS) analytical method was designed by combining elements from other published studies. The method was used to separate four groups of PFOS isomers from a mixture and was applied to quantitate PFOS isomers in the biota samples. It was found that the total PFOS concentrations and the relative concentrations of L-PFOS in the biota samples increased with increasing trophic levels, in agreement with previous reports on the isomer’s greater bioaccumulation tendency. Fish liver samples from a reference station without any known nearby local PFOS pollution sources were discovered to have higher total PFOS levels than fish ...",NA,NA,character(0),NA,NA
rayyan-735664287,Suspect and Nontarget Screening Revealed Class-Specific Temporal Trends (2000-2017) of Poly- A nd Perfluoroalkyl Substances in St. Lawrence Beluga Whales,2021,NA,NA,Environmental Science and Technology,NA,55,3,1659-1671,NA,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85099846471&doi=10.1021%2facs.est.0c05957&partnerID=40&md5=b4f2cc2c1d6fa254afab47c1d67cd6aa,NA,NA,NA,"The global use of >3000 per- A nd polyfluoroalkyl substances (PFASs) has given rise to chemical regulatory action. However, limited information exists regarding current and historical emissions for the majority of PFASs under currently implemented regulations. This study employed suspect and nontarget screening to examine the temporal trends of legacy and unregulated PFASs in liver of the endangered beluga whale (Delphinapterus leucas) population from the St. Lawrence Estuary in Canada collected from 2000 to 2017. A suite of 54 PFASs were tentatively identified, and were grouped into nine structurally distinct classes. Single-hydrogenated perfluoro carboxylic acids (H-PFCAs), single-hydrogenated sulfonamides (H-Sulfonamides), as well as other select sulfonamides were detected for the first time in wildlife. Greater concentrations of the majority of PFASs were determined in newborns and juveniles than in adults, suggesting effective placental and lactational transfer of PFASs. Legacy per- A nd polyfluoroalkyl acids and perfluorooctane sulfonamide in beluga whale liver were found to significantly decrease in concentration between 2000 and 2017, while unregulated short-chain PFAS alternatives, H-PFCAs, and odd-chain FTCAs were found to increase over time. The implementation of suspect and nontarget screening revealed class-specific temporal trends of PFASs in SLE beluga whales, and supported continuous emissions of unregulated PFASs into the environment. ©",NA,10.1021/acs.est.0c05957,"Female;Fluorocarbons;Humans;emerging contaminants;Animals;Article;Perfluoroalkyl substances;Perfluorooctane sulfonamide;Sulfur compounds;Canada;Pregnancy;Amides;Hydrogenation;Infant;Newborn;animal;female;fluorocarbon;male;nonhuman;controlled study;alkyl group;animal tissue;chemical substance;perfluoro compound;Polyfluoroalkyl substances;water pollutant;adult;liver tissue;human;newborn;carboxylic acid;placental transfer;pollution effect;Ontario [Canada];detection method;Estuaries;estuary;temporal analysis;sulfonamide;pregnancy;juvenile animal;beluga whale;endangered species;polymer;Water Pollutants;Cetacea;Delphinapterus leucas;whale;regulatory mechanism;screening;Chemical;Beluga Whale;Non-target screenings;suspect screening;high-resolution mass spectrometry;nontarget analysis;breastfeeding transmission;Continuous emission;Historical emissions;hydrogenation;Limited information;per- A nd polyfluoroalkyl substances;Saint Lawrence Islands National Park;RNA, Messenger;Polyglactin 910;Poly(A)-Binding Protein II;Poly A-U;Poly(ADP-ribose) Polymerases;Poly I-C;Poly(A)-Binding Proteins",NA,NA
rayyan-735663163,Monitoring of raptors and their contamination levels in Norway,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.1579/0044-7447(2008)37[423:moratc]2.0.co;2,Norway,NA,NA
rayyan-735663950,"Fish tissue conversion factors for mercury, cadmium, lead and nine per- and polyfluoroalkyl substances for use within contaminant monitoring",2023,NA,NA,Science of the Total Environment,NA,858,NA,NA,NA,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85141459331&doi=10.1016%2fj.scitotenv.2022.159740&partnerID=40&md5=754b0dcafbebbdf30af5a34163ef5efd,NA,NA,NA,"Fish tissue levels have to comply with environmental quality standards (EQSs) within the European Water Framework Directive. However, within monitoring, contaminants are sometimes measured in a different tissue than the tissue for which the environmental (whole fish) or human (fillet (equivalent to muscle tissue)) quality standard is set. Tissue conversion factors (k), describing the relationship between concentrations in different tissues, can be used to obtain a quality standard for the appropriate tissue. Several different approaches have been suggested for the calculation of k. For monitoring purposes, we propose the use of a simple, easy reproducible approach that assumes proportionality between two tissue, or tissue and whole fish, concentrations. This allows for an easy comparison of studies and adoption of ks into independent monitoring programs. Here, we determined ks for three metals (mercury (Hg), lead (Pb), cadmium (Cd)) and nine per- and polyfluoroalkyl substances (PFAS) including perfluorooctanesulfonic acid (PFOS) across six marine and freshwater fish species from Northern European lakes and the Baltic Sea. We found significant species differences for Hg for kmuscle/whole fish, for Cd and Pb for kliver/whole fish and for Cd for kliver/muscle. For perfluoroalkyl carboxylic acids (PFCA), we found a chain length dependence with lowest kliver/muscle at low and high chain lengths (C8, C13) and highest for median chain lengths (C9-C12). Further, there were differences between fish species with kliver/muscle for PFOS almost doubling from eelpout (10.3) to herring (19.2) and increasing up to a factor 4 between eelpout and herring for other PFASs. FOSA had two distinctive groups, herring with a kliver/muscle of 48.7 and a second group with ks of 2.3 to 5.9 for all other fish species. Our results suggest that differences in the tissue somatic index, and contaminant uptake, tissue transfer and metabolism result in the need for species-specific ks within monitoring. © 2022 The Authors",NA,10.1016/j.scitotenv.2022.159740,PFAS;Fish;Humans;Baltic Sea;Animals;Article;Bioaccumulation;Mercury;animal;nonhuman;unclassified drug;biological monitoring;bioaccumulation;animal tissue;Polyfluoroalkyl substances;fish;perfluorooctanesulfonic acid;pollution monitoring;concentration (composition);perfluoroalkyl substance;Tissue;cadmium;human;lead;Environmental regulations;organofluorine derivative;polyfluoroalkyl substance;tissue distribution;mercury;mercury (element);Mercury (metal);Tissue engineering;metabolism;species difference;lake;Lakes;chemical structure;tissue metabolism;herring;Cadmium;Fishes;freshwater environment;Lead;environmental quality;Chain length;Monitoring;Quality control;freshwater fish;eel;Fish species;Fish tissue;Chains length;Contaminant distributions;Conversion factor;Conversion factors;Fish tissue contaminant distribution;Northern European;perfluoroalkylcarboxylic acid;Quality standard;thromboplastin;Thromboplastin;tissue conversion factor;Water conservation,NA,NA
rayyan-735664253,Quantitative Approach Using Matrix-Assisted Laser Desorption/Ionization Time-of-Flight (MALDI-ToF) Mass Spectrometry,2021,NA,NA,Methods in Molecular Biology,NA,2228,NA,159-166,NA,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85105513938&doi=10.1007%2f978-1-0716-1024-4_12&partnerID=40&md5=1dc45c4374a07000e8ced21494c0ef15,NA,NA,NA,"Quantitation using mass spectrometry (MS) is a routine approach for multiple analytes, including small molecules and peptides. Electrospray-based MS platforms are typically employed, as they provide highly reproducible outputs for batch processing of multiple samples. Quantitation using matrix-assisted laser desorption/ionization (MALDI) time-of-flight (ToF) mass spectrometry, while less commonly adopted, offers the ability to monitor analytes at significantly higher throughput and lower cost compared with ESI MS. Achieving accurate quantitation using this approach requires the development of appropriate sample preparation, spiking of appropriate internal standards, and acquisition to minimize spot-to-spot variability. Here we describe the preparation of samples for accurate quantitation using MALDI-ToF MS. The methodology presented shows the ability to quantitate perfluorooctanesulfonic acid (PFOS) from contaminated water. © 2021, Springer Science+Business Media, LLC, part of Springer Nature.",NA,10.1007/978-1-0716-1024-4_12,"Alkanesulfonic Acids;Fluorocarbons;PFOS;Environmental Monitoring;Spectrometry;fluorocarbon;environmental monitoring;water pollutant;perfluorooctanesulfonic acid;alkanesulfonic acid;quantitative analysis;drinking water;waste disposal;water contamination;standard;Reference Standards;calibration;methodology;monoclonal antibody;Water Pollutants;Calibration;Chemical;matrix assisted laser desorption ionization time of flight mass spectrometry;Research Design;Mass;Monoclonal antibodies;2 propanol;Matrix-Assisted Laser Desorption-Ionization;matrix-assisted laser desorption-ionization mass spectrometry;high throughput analysis;MALDI-ToF;Quantitation;Spectrometry, Mass, Matrix-Assisted Laser Desorption-Ionization;Mass Spectrometry",NA,NA
rayyan-735663323,Perfluorooctane sulfonate promotes doxycycline-induced liver tumor progression in male <i>Kras<SUP>v12</SUP></i> transgenic zebrafish,2021,NA,NA,ENVIRONMENTAL RESEARCH,"[""0013-9351"", ""1096-0953""]",196,NA,NA,NA,NA,NA,NA,NA,"Perfluorooctane sulfonate (PFOS) is a persistent organic pollutant that has been widely detected in the environment and has caused growing international concern. The liver is the main target organ of PFOS exposure. Animal experiments have shown that PFOS exposure can increase the risk of liver tumorigenesis. However, whether PFOS can accelerate liver tumor progression is still unclear. In this study, transgenic zebrafish Tg (fabp10:rtTA2s-M2; TRE2:EGFP-KRAS(G12v)), a hepatocellular carcinoma (HCC) model that can cause liver tumorigenesis by doxycycline (DOX) induction, was used to investigate the effect of PFOS exposure in HCC progression. The male kras(v12) transgenic zebrafish were exposed to 20 mg/L DOX, 500 mu g/L PFOS or combined 20 mg/L DOX and 500 mu g/L PFOS for 10 d. The results showed that co-treated with PFOS and DOX caused oncogenic Kras-induced liver enlargement, increased the percentages of zebrafish with HCC, and aggravated metabolic reprogramming of liver. To the best of our knowledge, this study for the first proved that PFOS could promote liver tumor progression. Decreased vitamin D level and increased fatty acid intake caused by PFOS might be responsible for the tumor-promoting effects. The results suggest that attention should be paid to the tumor-promoting effects of PFOS when assessing its environmental health risks, and these findings provide new insights into the toxicity of PFOS.",NA,10.1016/j.envres.2021.110962,Liver;Sulfones,NA,NA
rayyan-735662788,Internal exposure to perfluoroalkyl substances (PFAS) in vegans and omnivores,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.1016/j.ijheh.2021.113808,character(0),NA,NA
rayyan-735664067,Optimizing the fugacity model to select appropriate remediation pathways for perfluoroalkyl substances (PFASs) in a lake,2022,NA,NA,Journal of Hazardous Materials,NA,438,NA,NA,NA,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85133868406&doi=10.1016%2fj.jhazmat.2022.129558&partnerID=40&md5=3c5c340998c3ec37cf204bad23e02ef2,NA,NA,NA,"Increased anthropogenic activities have caused contamination of perfluoroalkyl substances (PFASs) in lakes worldwide. However, how to remediate their contamination remains unclear. In this study, a heavily polluted lake, Baiyangdian Lake in China, was selected to investigate current PFASs levels in multimedia, stimulate their transport fate based upon an optimized fugacity model, and finally identify appropriate remediation pathways. From 2008–2019, the average concentrations of PFASs in the lake increased approximately 7–40 times in the environment and biota. Spatially, with continuous import of perfluorohexane sulfonate (PFHxS) and perfluorooctanoic acid (PFOA), barring fish, a noticeable north-south difference was distinguished in the PFASs composition in multimedia from the lake. Based on the optimized fugacity model simulation, the water phase was the primary transport path ( 76.5%) for PFASs, with a total flux of 333 kg y-1. Compared with bioaccumulation fluxes in submerged plants (6.2 kg y-1), emerged plants (2.6 kg y-1), and fish (1.1 kg y-1), the exchange flux of PFASs between water and sediment remained high ( 94 kg y-1). Considering remediation cost, sediment cleaning is currently the most cost-effective pathway, while harvesting submerged plant could be a promising pathway in the future. This study provides a basis for remediating PFASs-polluted lakes on a global scale. © 2022 Elsevier B.V.",NA,10.1016/j.jhazmat.2022.129558,Biochemistry;Fish;Alkanesulfonic Acids;Fluorocarbons;Animals;Article;Environmental Monitoring;Perfluoroalkyl substances;Bioaccumulation;China;animal;fluorocarbon;nonhuman;unclassified drug;controlled study;bioaccumulation;environmental monitoring;perfluoro compound;water pollutant;fish;perfluorooctanoic acid;alkanesulfonic acid;perfluoroalkyl substance;water pollution;solid phase extraction;perfluorohexanesulfonic acid;sulfonic acid derivative;remediation;river water;water;Perfluoroalkyl substance;limit of quantitation;limit of detection;sediment;lake;Lakes;ground water;signal noise ratio;Lake pollution;lake water;waste water management;Anthropogenic activity;Average concentration;Fishes;plant;aquatic species;Water;Cost effectiveness;partition coefficient;Perfluoroalkyl substances (PFASs);air;Water Pollutants;Plants;water quality;cost effectiveness analysis;Chemical;Remediation;Multimedia;Hebei;'current;Submerged plants;Baiyangdian Lake;Baiyangdian lakes;fugacity;Fugacity model;Multimedium;Transport flux;Transport fluxes,NA,NA
rayyan-735663439,REVIEW OF EMERGING CONTAMINANTS IN AQUATIC BIOTA FROM LATIN AMERICA: 2002-2016,2017,NA,NA,ENVIRONMENTAL TOXICOLOGY AND CHEMISTRY,"[""0730-7268"", ""1552-8618""]",36,7,1716-1727,NA,NA,NA,NA,NA,"Although it is known that emerging contaminants are widespread all over the globe, there is a gap of information about their distribution in some geographical areas, such as Latin America. The present bibliographic work reviews the available literature about the presence of organic emerging contaminants in Latin American freshwater and marine biota between 2002 and 2016 and includes 23 works from Argentina, Brazil, Chile, Colombia, Mexico, and Nicaragua. In particular, the present review provides an overview of the occurrence of continuously present contaminants such as pharmaceuticals, personal care products, and pyrethroid insecticides, as well as the new groups of persistent organic pollutants, the halogenated flame retardants and the perfluoroalkyl substances. A wide overview is provided, considering not only occurrence data but also effects and potential transfer through the food chain. (C) 2016 SETAC",NA,10.1002/etc.3626,Latin America,NA,NA
rayyan-735663402,Trophic Magnification of Short-Chain Per- and Polyfluoroalkyl Substances in a Terrestrial Food Chain from the Tibetan Plateau,2022,1,21,ENVIRONMENTAL SCIENCE & TECHNOLOGY LETTERS,2328-8930,9,2,147-152,NA,NA,NA,NA,NA,"While there is a lack of information about the trophic transfer of short-chain per- and polyfluoroalkyl substances (PFASs) in the terrestrial ecosystem, this study focused on the occurrence and trophic transfer of both legacy and short-chain PFASs in a terrestrial food chain composed of the plants, plateau pikas, and eagles of the Tibetan Plateau. Total PFAS concentrations were in the range of 0.130-1.507, 0.406-1.085, 0.601-8.293, and 5.021-76.482 ng/g dw in soils, plants, pika muscles, and eagle muscles, respectively, among which perfluorooctanesulfonic acid (PFOS) and perfluorobutanoic acid (PFBA) were predominant in all sample types. Levels of PFASs in eagle feathers were significantly correlated with those in eagle muscles (r = 0.73), implying feathers could be used as an indicator of exposure of raptors to PFASs. Trophic magnification factors of PFOS (5.75), perfluorohexanesulfonic acid (2.43), C10-C12 perfluorocarboxylic acids (1.84-4.65), PFBA (5.11), and perfluorobutanesulfonic acid (5.96) along the plant-pika-eagle food chain were all significantly greater than 1. The short-chain PFASs may be biomagnified in air-breathing animals because of the nonvolatility of their charged forms and recalcitrance (not biotransformed). The results suggest that the ecological risks of these short-chain substitutions warrant further investigation.",NA,10.1021/acs.estlett.1c01009,character(0),NA,NA
rayyan-735662797,Bioaccumulation of polyfluoroalkyl substances in the Lake Huron aquatic food web,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.1016/j.scitotenv.2022.152974,character(0),NA,NA
rayyan-735664898,Gene expression profiles in rat liver treated with perfluorooctanoic acid (PFOA),2006,NA,NA,Toxicological Sciences,NA,89,1,93-107,NA,https://www.scopus.com/inward/record.uri?eid=2-s2.0-29544437778&doi=10.1093%2ftoxsci%2fkfj011&partnerID=40&md5=03b0fd9ffbf36233f829c31b3178ccdb,NA,NA,NA,"Perfluorooctanoic acid (PFOA; Pentadecafluorooctanoic acid) is widely used in various industrial applications. It is persistent in the environment and does not appear to undergo further degradation or transformation. PFOA is found in tissues including blood of wildlife and humans; however, the environmental fate and biological effects of PFOA remain unclear. Microarray techniques of gene expression have become a powerful approach for exploring the biological effects of chemicals. Here, the Affymetrix, Inc. rat genome 230 2.0 GeneChip was used to identify alterations in gene regulation in Sprague-Dawley rats treated with five different concentrations of PFOA. Male rats were exposed by daily gavage to 1, 3, 5, 10, or 15 mg PFOA/kg, body weight (bw)/day for 21 days and at the end of the exposure, liver was isolated and total liver RNA were used for the gene chip analysis. Over 500 genes, whose expression was significantly (p < 0.0025) altered by PFOA at two-fold changes compared to control, were examined. The effects were dose-dependent with exposure to 10 mg PFOA/kg, bw/day, causing alteration in expression of the greatest number of genes (over 800). Approximately 106 genes and 38 genes were consistently up- or down-regulated, respectively, in all treatment groups. The largest categories of induced genes were those involved in transport and metabolism of lipids, particularly fatty acids. Other induced genes were involved in cell communication, adhesion, growth, apoptosis, hormone regulatory pathways, proteolysis and peptidolysis and signal transduction. The genes expression of which was suppressed were related to transport of lipids, inflammation and immunity, and especially cell adhesion. Several other genes involved in apoptosis; regulation of hormones; metabolism; and G-protein coupled receptor protein signaling pathways were significantly suppressed. © The Author 2005. Published by Oxford University Press on behalf of the Society of Toxicology. All rights reserved.",NA,10.1093/toxsci/kfj011,Fluorocarbons;exposure;Animals;Liver;Messenger;RNA;Fatty Acids;Gene Expression Profiling;Rats;male;Male;nonhuman;animal experiment;controlled study;Environmental Pollutants;animal tissue;lipid metabolism;perfluorooctanoic acid;gene expression;Perfluorinated compounds;article;body weight;Fatty acid;animal model;down regulation;rat;signal transduction;PFOA;upregulation;nucleotide sequence;protein degradation;Gene Expression;Animalia;immunity;fatty acid;genotoxicity;lipid transport;apoptosis;Oligonucleotide Array Sequence Analysis;Octanoic Acids;cell growth;cell adhesion;DNA microarray;fatty acid metabolism;unindexed sequence;inflammation;Dose-Response Relationship;Drug;cell communication;Sprague-Dawley;G protein coupled receptor;Administration;Oral;GeneChip;isolated liver;Liver gene expression;Metabolic Detoxication;Transcriptome,NA,NA
rayyan-735662851,Microbial responses to perfluoroalkyl substances and perfluorooctanesulfonate (PFOS) desulfurization in the Antarctic marine environment,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.1016/j.watres.2019.115434,Military Personnel,NA,NA
rayyan-735663146,"Perfluorinated compounds in surface water and organisms from Baiyangdian Lake in North China: source profiles, bioaccumulation and potential risk",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.1007/s00128-012-0745-1,China,NA,NA
rayyan-735663481,Assessing environmental risk of pharmaceuticals in Portugal: An approach for the selection of the Portuguese monitoring stations in line with Directive 2013/39/EU,2016,NA,NA,CHEMOSPHERE,"[""0045-6535"", ""1879-1298""]",144,NA,2507-2515,NA,NA,NA,NA,NA,"In line with the Directive 2013/39/EU the most representative surface waters, regarding pharmaceuticals contamination, were selected based on a Portuguese nationwide monitoring exercise. To meet this purpose, and given that wastewater treatment plants (WWTPs) are regarded as the major point sources of pharmaceuticals environmental contamination, the occurrence, fate and environmental risk assessment (ERA) of eleven of the most consumed pharmaceuticals, belonging to several therapeutic classes were assessed in 15 WWTPs (influents (WWIs) and effluents (WWEs)), from five different regions during one year (4 sampling campaigns). Results showed that all samples were contaminated with at least 1, and up to 8 from the 11 targeted pharmaceuticals. The highest concentrations observed were 150 and 33 mu g L-1 for WWI and WWE, respectively. Regarding temporal and spacial influence, winter, Alentejo, Algarve and Center regions presented higher mass loads. The ERA posed by 7 of the selected pharmaceuticals presented a risk quotient higher than 1 to the three trophic levels. Our findings highlighted that the rivers Mondego, Tagus, Ave, Trancao, Fervenca and Xarrama should be selected as surface water monitoring stations. This study gives a good overview on pharmaceuticals contamination in WWTPs and its impact on surface waters in Portugal. Thus, a more integrative approach to rank and prioritize pharmaceuticals, based on an integrated assessment of ERA and exposure of surface water, was provided to support the future selection of the 6 most representative monitoring stations in Portugal, as required by the above mentioned directive. (C) 2015 Elsevier Ltd. All rights reserved.",NA,10.1016/j.chemosphere.2015.10.100,Portugal,NA,NA
rayyan-735662722,"Occurrence, partitioning and bioaccumulation of emerging and legacy per- and polyfluoroalkyl substances in Taihu Lake, China",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.1016/j.scitotenv.2018.03.301,China,NA,NA
rayyan-735663879,Emerging and legacy perfluoroalkyl and polyfluoroalkyl substances (PFAS) in surface water around three international airports in China,2023,NA,NA,Chemosphere,NA,344,NA,NA,NA,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85173324237&doi=10.1016%2fj.chemosphere.2023.140360&partnerID=40&md5=5c223b2e0e269f772e736aa8fd28539f,NA,NA,NA,"Perfluoroalkyl and polyfluoroalkyl substances (PFAS) are a large category of crucial environmental contaminants of global concerns. There are limited data on PFAS in surface water around international airports in China. The present study investigated the concentrations, distributions, and sources of emerging and legacy PFAS in surface waters around Beijing Capital International Airport (BC), Shanghai Pudong International Airport (SP), and Guangzhou Baiyun International Airport (GB) in China. Twenty-seven target compounds were quantified. The Σ27PFAS concentrations ranged from 19.0 to 62.8 ng/L (mean 36.1 ng/L) in BC, 25.6–342 ng/L (mean 76.0 ng/L) in SP, 7.35–72.7 ng/L (mean 21.6 ng/L) in GB. The dominant compound was perfluorooctanoic acid (PFOA), which accounted for an average of 27% (5%–65%) of the Σ27PFAS concentrations. The alternatives with –C6F12- group had detection frequencies ranging from 72% to 100%. The partition coefficient results indicate that the longer chain PFAS (C > 8) tend to be more distributed in the particle phase. Fifty suspect and nontarget PFAS were identified. In GB, 44 PFAS were identified, more than SP of 39 and BC of 38. An ultra short-chain (C = 2) precursor, N-methylperfluoroethanesulfonamido acetic acid (MeFEtSAA), was identified and semi-quantified. Domestic wastewater discharges might be the main sources around BC, while industrial and aviation activities might be the main sources around SP and GB. © 2023 Elsevier Ltd",NA,10.1016/j.chemosphere.2023.140360,Alkanesulfonic Acids;Fluorocarbons;wastewater;Surface waters;Article;Perfluoroalkyl substances;China;fluorocarbon;comparative study;chemical substance;Polyfluoroalkyl substances;water pollutant;perfluorooctanoic acid;quality control;concentration (composition);spatiotemporal analysis;alkanesulfonic acid;high performance liquid chromatography;solid phase extraction;ultra performance liquid chromatography;water;Environmental contaminant;limit of quantitation;signal noise ratio;electrospray;waste water treatment plant;triple quadrupole mass spectrometry;Water;partition coefficient;surface water;Water Pollutants;storage;acetic acid;Chemical;retention time;Substance concentrations;Emerging polyfluoroalkyl substance;workflow;Surface water;airport;Airports;aviation;Beijing capital international airports;Concentration distributions;Emerging PFAS;International airport;Limited data;nontarget precursor;nontarget precursors;Suspect,NA,NA
rayyan-735663605,Fluorinated natural products:: the biosynthesis of fluoroacetate and 4-fluorothreonine in <i>Streptomyces cattleya</i>,2003,7,8,CHEMOSPHERE,"[""0045-6535"", ""1879-1298""]",52,2,455-461,NA,https://research.ebsco.com/linkprocessor/plink?id=a7bde5b7-cbc8-3206-b825-600aa52ddba5,eng,NA,NA,"Organofluorine compounds are rare in Nature, with only a handful known to be produced by some species of plant and two microorganisms. Consequently, the mechanism of enzymatic carbon-fluorine bond formation is poorly understood. The bacterium Streptomyces cattleya biosynthesises fluoroacetate and 4-fluorothreonine as secondary metabolites and is a convenient system to study the biosynthesis and enzymology of fluorometabolite production. Using stable-isotope labelled precursors it has been shown that there is a common intermediate in the biosynthesis of the fluorometabolites, which has recently been identified as fluoroacetaldehyde. Studies with cell-free extracts of S. cattleya have identified two enzymes, an aldehyde dehydrogenase and a threonine transaldolase, that are involved in the biotransformation of fluoroacetaldehyde to fluoroacetate and 4-fluorothreonine. (C) 2002 Elsevier Science Ltd. All rights reserved.",NA,10.1016/S0045-6535(03)00191-7,Biochemistry;Organic compounds;Streptomyces;Aldehyde dehydrogenase,NA,NA
rayyan-735663393,Analysis of Per- and Poly(fluoroalkyl) Substances (PFASs) in Highly Consumed Seafood Products from US Markets,2022,10,17,JOURNAL OF AGRICULTURAL AND FOOD CHEMISTRY,"[""0021-8561"", ""1520-5118""]",NA,NA,NA,NA,NA,NA,NA,NA,"Seafood consumption has been identified as one of the major contributors of per- and poly(fluoroalkyl) substances (PFASs) to the human diet. To assess dietary exposure, highly consumed seafood products in the United States were selected for analysis. The analytical method previously used for processed food was extended to include four additional long-chain perflurocarboxylic acids (PFCAs), which have been reported in seafood samples. This method was single-lab-validated, and method detection limits were reported at 345 ng kg(-1) for perfluorobutanoic acid (PFBA) and 207 ng kg(-1) for perfluoropentanoic acid (PFPeA) and below 100 ng kg(-1). for the rest of the PFAS analytes. The 81 seafood samples (dams, crab, tuna, shrimp, tilapia, cod, salmon, pollock) were analyzed for 20 PFASs using the updated analytical method. Most of the seafood packaging was also analyzed by Fourier transform infrared-attenuated total reflectance (FTIR-ATR) to identify packaging potentially coated with PFASs. None of the packaging samples in this study were identified as having PFASs. A wide range of concentrations was observed among the seafood samples, ranging from below the method detection limit to the highest concentration of 23 mg kg(-1) for the sum of PFASs in one of the canned clam samples. Such a wide range is consistent with those reported in previous studies. The highest concentrations were reported in dams and crabs, followed by cod, tuna, pollock, tilapia, salmon, and shrimp. Technical perfluorooctanoic acid (PFOA) dominated the profile of the dam samples, which has been consistently found in other clam samples, especially in Asia. Long-chain PFCAs, specifically perfluoroundecanoic (PFUdA) and perfluorododecanoic (PFDoA), were the most frequently detected analytes across all seafood samples. The trends observed are comparable with those in the literature where benthic organisms tend to have the highest PFAS concentrations, followed by lean fish, fatty fish, and aquaculture. The results from this study will be used to prioritize future studies and to inform steps to reduce consumer exposure to PFASs.",NA,10.1021/acs.jafc.2c04673,"Messenger;Poly A-U;Poly I-C;Poly(A)-Binding Protein II;Poly(A)-Binding Proteins;Poly(ADP-ribose) Polymerases;Polyglactin 910;Polymethyl Methacrylate;RNA;RNA, Messenger",NA,NA
